ID,Price,Bedroom amount,Bathroom amount,Area,Floor amount,Air conditioner,BBQ,Receptionists,GYM,Garden,Library,Park,Playground,Guard,Pool,Tennis court,Wifi,Location,Type,Near transport,Furnished
65413012-69ad-4fcc-94c9-9bd775b9a043,4000000000,2,1,50.0,20,1,1,1,1,1,1,1,1,1,1,1,1,binh-duong,apartments,0,fully
61911bc9-f085-4982-8865-d05232bf4c92,2100000000,1,1,45.0,25,1,1,1,1,1,1,1,1,1,1,1,1,binh-duong,apartments,0,fully
00d4291b-8ad6-48f4-b758-71acda572cd4,300000000,2,1,50.0,12,1,1,1,1,1,1,0,1,1,1,1,1,binh-duong,apartments,0,fully
9e38eaea-d0da-4f1e-b6e0-9f49999d398f,2890000000,2,2,65.0,19,1,1,1,1,1,1,1,1,1,1,1,1,binh-duong,apartments,0,fully
3f6dbad9-14ba-44c9-9cc3-ae7d539616f1,1000000000,1,1,27.0,23,1,1,1,1,1,1,1,1,1,1,1,1,binh-duong,apartments,0,fully
21fd4c0b-742e-4c14-abc5-50753f8a0791,1000000000,2,1,50.5,15,1,1,1,1,1,1,1,1,1,1,1,1,binh-duong,apartments,0,fully
02098a7f-daf4-4165-bd41-01e9bb831c4f,2000000000,1,1,55.0,10,1,1,1,1,1,0,1,1,1,1,0,1,binh-duong,apartments,0,partly
a46da1da-f5c9-48af-af17-df50bf7e3394,2440000000,2,2,61.0,20,0,1,0,0,0,0,1,1,0,1,1,0,binh-duong,apartments,0,partly
26d81569-bb6b-4745-838e-fe1945d7b783,1800000000,1,1,51.0,35,0,0,0,0,0,0,0,0,0,0,0,0,binh-duong,apartments,0,unfurnished
ac798183-a272-4354-9cf5-b95a31174e53,1900000000,2,1,60.0,1,1,1,1,1,1,1,1,1,1,1,1,1,binh-dinh,apartments,0,fully
37961bc0-6d48-4f60-ae46-99fd96927c81,1700000000,1,1,49.0,18,1,1,1,1,1,1,1,1,1,1,1,1,binh-dinh,apartments,0,fully
e1caf324-f58d-49c2-b518-d474ec8afc4d,1690000000,1,1,50.0,24,1,1,1,1,1,1,1,1,1,1,1,1,binh-dinh,apartments,0,fully
cbc7270e-6b4b-467e-ac33-f83f44b85075,3500000000,1,1,41.0,0,1,1,1,1,1,1,1,1,1,1,1,1,binh-dinh,apartments,0,fully
84817d9d-c476-4bbd-9302-70ac249c5d87,6600000000,2,2,105.0,4,1,1,1,1,1,1,1,0,1,1,1,1,da-nang,apartments,0,fully
5070711,1700000000,1,1,31.0,22,1,1,1,1,1,1,1,1,1,1,1,1,da-nang,apartments,0,fully
The 6nature Danang,3000000000,1,1,59.0,28,1,0,1,1,0,0,1,1,1,1,0,0,da-nang,apartments,0,fully
d973baca-c737-416e-af54-e46f27181ffe,2000000000,2,1,60.0,0,1,0,0,0,0,0,1,0,1,0,0,1,da-nang,apartments,0,fully
A0070,4000000000,2,2,75.0,0,1,0,1,1,0,0,1,1,1,1,0,1,da-nang,apartments,0,fully
d4eb731c-41eb-40b6-81a7-45fd9670799d,2200000000,2,2,60.0,0,1,0,0,0,0,0,1,0,1,0,0,1,da-nang,apartments,0,fully
A0571,4000000000,2,2,73.0,0,1,0,1,1,1,0,1,1,1,1,0,1,da-nang,apartments,0,fully
A0567,7800000000,2,2,152.0,30,1,0,1,1,1,0,1,1,1,1,0,1,da-nang,apartments,0,fully
ca790217-f185-4602-9060-c17212dc258c,5000000000,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,da-nang,apartments,0,fully
272aa6c1-be02-4202-a96b-c92913b54bc2,2100000000,2,2,0,16,1,0,0,0,0,1,1,1,1,0,0,1,da-nang,apartments,0,fully
7834524,400000000,2,2,46.0,21,1,1,1,1,1,1,1,1,1,1,1,1,da-nang,apartments,0,partly
Risemount 2 bedrooms,4300000000,2,2,68.0,0,1,1,1,1,1,1,1,1,1,1,1,1,da-nang,apartments,0,partly
Risemount 1 bedroom,3300000000,1,1,50.0,0,1,1,1,1,1,1,1,1,1,1,1,1,da-nang,apartments,0,partly
Risemount Da Nang,7000000000,2,2,84.0,0,1,1,1,1,1,1,1,1,1,1,1,1,da-nang,apartments,0,partly
732467d9-5013-4071-abd4-4c8e1fcf07f3,11000000000,3,2,102.0,21,1,1,1,1,1,0,1,1,1,1,0,1,da-nang,apartments,0,partly
ca864cb2-673c-4942-bddf-2bce1b3481e6,8500000000,2,2,80.0,21,1,1,1,1,1,0,1,1,1,1,0,1,da-nang,apartments,0,partly
b6183901-d9cd-4c47-a071-2b46db6fff28,6300000000,1,1,58.0,21,0,0,0,0,0,0,0,0,0,0,0,0,da-nang,apartments,0,partly
be363558-0f53-4239-960f-8faf66ae4665,5001000000,1,1,51.0,3,1,1,1,1,1,1,1,1,1,1,1,1,da-nang,apartments,0,partly
b257d571-05b9-48b0-a781-2a4cffac5eaa,7536000000,2,2,71.3,10,1,1,1,1,1,1,1,1,1,1,1,1,da-nang,apartments,0,partly
7be25459-c5c8-4726-bbcf-57f7ae81adad,8630000000,2,2,75.5,19,1,1,1,1,1,1,1,1,1,1,1,1,da-nang,apartments,0,partly
d270b05b-af30-4943-93fd-7553c7583de3,3650000000,1,1,48.0,18,1,1,1,1,1,1,1,1,1,1,0,1,da-nang,apartments,0,unfurnished
70eb3c2e-3884-4d12-a2b2-ef26650a5757,5000000000,2,2,50.0,16,1,1,1,1,1,1,1,1,1,1,1,1,da-nang,apartments,0,unfurnished
8f1d2885-74d0-42ec-b189-51d67d71fbdb,8410000000,2,0,83.61,11,1,1,0,1,1,1,1,1,1,1,1,1,da-nang,apartments,0,unfurnished
08e3f251-862d-4000-948f-7c9b092507f0,8497999999,2,0,83.99,12,1,1,0,1,1,1,1,1,1,1,1,1,da-nang,apartments,0,unfurnished
653e431a-93cd-42e5-81d6-f6b66fdee848,10500000000,3,2,141.0,8,1,1,1,1,1,1,1,1,1,1,1,1,ha-noi,apartments,0,fully
882caa2e-f5db-48c4-9718-cf0ee16836cc,8500000000,3,2,140.0,0,1,1,1,1,1,1,1,1,1,1,1,1,ha-noi,apartments,0,fully
L5-Ciputra,5500000000,3,2,114.0,11,1,1,1,1,1,0,1,1,1,1,1,1,ha-noi,apartments,0,fully
05793411-9026-4b7e-b788-0ccad88f97e9,3050000000,3,2,87.0,27,1,1,1,1,1,1,1,1,1,1,1,0,ha-noi,apartments,0,fully
6349b031-e3a6-4150-9ff4-cd29cee32bf2,2200000000,2,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,ha-noi,apartments,0,fully
45eeb8c4-dbaf-46ac-9b47-b35f191ff7aa,13500000000,3,2,0,0,1,1,1,1,1,1,1,1,1,1,1,1,ha-noi,apartments,0,fully
634f1714-0ba9-4b48-a139-f9568c2c1e88,6000000000,2,2,0,18,1,1,1,1,1,1,1,1,1,1,1,1,ha-noi,apartments,0,fully
BT102568,8225000000,1,1,70.0,0,1,1,1,1,1,1,1,1,1,1,1,1,ha-noi,apartments,0,fully
583f7859-7b2f-4b30-a8d7-91d70f1f7be5,8199999999,3,3,140.0,15,1,1,1,1,1,1,1,1,1,1,1,1,ha-noi,apartments,0,fully
CGP2-1,8300000000,3,2,0,20,1,1,0,1,1,1,1,1,1,1,1,1,ha-noi,apartments,0,fully
a710555a-e55e-4974-a7ca-2ff227ed1cc6,7830000000,3,2,0,8,1,1,0,1,1,1,1,1,1,1,1,1,ha-noi,apartments,0,fully
f7b71935-8c4d-4243-b142-f812a48cc1c6,8000000000,3,3,145.0,15,1,1,1,1,1,1,1,1,1,1,1,1,ha-noi,apartments,0,fully
BT102425,7000000000,1,1,70.0,0,1,1,1,1,1,1,1,1,1,1,1,1,ha-noi,apartments,0,fully
6e15f87f-7407-4850-a7b0-f2f5d35ca7e8,4900000000,1,1,71.0,8,1,1,1,1,1,1,1,1,1,1,1,1,ha-noi,apartments,0,fully
Gateway-Dup-B,35000000000,3,4,250.0,2,1,1,1,1,1,1,1,1,1,1,1,1,ha-noi,apartments,0,fully
D222442,7349000000,2,2,85.0,0,1,1,1,1,1,0,1,1,1,1,1,1,ha-noi,apartments,0,fully
D222455,6174000000,2,2,85.0,0,1,1,1,1,1,0,1,1,1,1,1,1,ha-noi,apartments,0,fully
abb3ae6a-41bc-4f22-963a-8d285c8ecfbf,9300000000,2,2,106.0,23,1,1,0,1,1,1,1,1,1,1,1,1,ha-noi,apartments,0,fully
8ded05dd-83fd-4ab8-b3b8-366cb26087e5,14500000000,3,2,121.0,0,0,1,0,0,1,0,0,1,0,1,1,0,ha-noi,apartments,0,fully
7882863b-bdc0-45e1-b1ba-b11c7027221a,12800000000,3,2,121.0,0,0,1,0,0,1,0,0,1,0,1,1,0,ha-noi,apartments,0,fully
Gateway-1br,6000000000,1,1,60.0,20,1,1,1,1,1,1,1,1,1,1,1,1,ha-noi,apartments,0,fully
8798bea1-a15e-4a2e-bd47-9ca0256a1b8e,7300000000,2,1,121.0,0,0,1,0,0,1,0,0,1,0,1,1,0,ha-noi,apartments,0,fully
8a9331ab-d719-48b4-a2b6-232024fc33a7,8500000000,3,3,141.0,18,1,1,1,1,1,1,1,1,1,1,1,1,ha-noi,apartments,0,fully
78f49797-6ff5-43a2-b82f-f9e4fbf2b619,8500000000,3,3,145.0,18,1,1,1,1,1,1,1,1,1,1,1,1,ha-noi,apartments,0,fully
92402552-c753-4cbc-8f53-d50d9208b3c7,7200000000,2,2,117.0,5,1,1,1,1,1,1,1,1,1,1,1,1,ha-noi,apartments,0,fully
134d4ccc-4239-4154-a120-4264ee8b7abe,6100000000,2,2,108.0,6,1,1,1,1,1,1,1,1,1,1,1,1,ha-noi,apartments,0,fully
f09f0b49-7e9f-468a-8657-d6ea0652da9b,3500000000,1,1,51.0,7,1,1,1,1,1,1,1,1,1,1,1,1,ha-noi,apartments,0,fully
cedee076-ff62-44fb-831d-8c11bf2d01fc,13000000000,4,4,142.0,18,1,1,1,1,1,1,1,1,1,1,1,1,ha-noi,apartments,0,fully
98a40ab3-e440-4c23-ba1f-2603a32c8040,7500000000,2,2,0,19,1,1,0,1,1,1,1,1,1,1,1,1,ha-noi,apartments,0,fully
debe42a6-d920-46ed-8fe4-32872f7eafec,6000000000,2,2,90.0,15,1,1,1,1,1,1,1,1,1,1,1,1,ha-noi,apartments,0,fully
0e76c310-0e9b-4339-a89d-9fd81b96ff85,7000000000,2,2,98.0,18,1,1,1,1,1,1,1,1,1,1,1,1,ha-noi,apartments,0,fully
BT102663,6700000000,1,1,70.0,0,1,1,0,1,1,1,1,1,1,1,1,1,ha-noi,apartments,0,fully
c6722c99-55af-4400-8a0b-d228c7603643,5400000000,2,2,117.0,15,1,1,1,1,1,1,1,1,1,1,1,1,ha-noi,apartments,0,fully
b5b37f28-2a57-4c32-8170-037afac7a003,6500000000,3,3,141.0,15,1,1,1,1,1,1,1,1,1,1,1,1,ha-noi,apartments,0,fully
5119a24d-555d-49ac-a222-ddbddfc28a67,7000000000,2,2,117.0,18,1,1,1,1,1,1,1,1,1,1,1,1,ha-noi,apartments,0,fully
0dc4f6f6-6c87-4d2f-b914-fa5c06851a4e,9000000000,2,2,140.0,18,1,1,1,1,1,1,1,1,1,1,1,1,ha-noi,apartments,0,fully
Stunning garden villa with private terrace in Thao,46600000000,4,4,217.0,0,1,1,1,1,1,1,1,1,1,1,1,1,ha-noi,apartments,0,fully
 Property 7378577,5500000000,3,2,101.0,3,1,1,0,1,1,1,1,1,1,1,1,1,ha-noi,apartments,0,fully
8fa0a252-91e5-4581-8b55-46a8ba22903b,8000000000,3,3,121.0,18,1,1,1,1,1,1,1,1,1,1,1,1,ha-noi,apartments,0,fully
25335,39300000000,4,0,362.0,0,0,1,0,0,1,0,0,1,0,1,1,0,ha-noi,apartments,0,fully
7c6bdda9-df33-4fbe-9f22-d3b2c2e55104,6500000000,2,2,0,18,1,1,1,1,1,1,1,1,1,1,1,1,ha-noi,apartments,0,fully
6e40b1d5-2731-4d5b-9272-3a46de75ad5f,3500000000,1,1,150.0,15,1,1,1,1,1,1,1,1,1,1,1,1,ha-noi,apartments,0,fully
Sv900,3800000000,3,2,87.0,27,1,1,1,1,1,1,1,1,1,1,1,1,ha-noi,apartments,0,fully
43141a6e-cd95-4255-8003-3f3d14a30175,2600000000,3,2,117.0,0,1,1,1,1,0,1,1,1,1,1,1,1,ha-noi,apartments,0,fully
2d99faf6-6523-4731-a738-40a153f6511b,2390000000,2,2,66.0,0,1,1,1,1,0,1,1,1,1,0,1,1,ha-noi,apartments,0,fully
jec3204,7632000000,3,3,123.96,32,1,1,1,1,1,1,1,1,1,1,1,1,ha-noi,apartments,0,fully
SV897,4099999999,2,2,76.0,27,1,1,1,1,1,1,1,1,1,1,1,1,ha-noi,apartments,0,fully
SV891,4500000000,3,2,109.0,18,1,1,1,1,1,1,1,1,1,1,1,1,ha-noi,apartments,0,fully
SV916,4000000000,3,2,78.0,28,1,1,1,1,1,1,1,1,1,1,1,1,ha-noi,apartments,0,fully
sv898,4099999999,2,2,75.0,28,1,1,1,1,1,1,1,1,1,1,1,1,ha-noi,apartments,0,fully
SV917,3900000000,3,2,76.0,28,1,1,1,1,1,1,1,1,1,1,1,1,ha-noi,apartments,0,fully
sv899,4600000000,3,2,92.0,27,1,1,1,1,1,1,1,1,1,1,1,1,ha-noi,apartments,0,fully
SV918,5190000000,3,2,107.0,28,1,1,1,1,1,1,1,1,1,1,1,1,ha-noi,apartments,0,fully
sv905,4300000000,3,2,99.0,28,1,1,1,1,1,1,1,1,1,1,1,1,ha-noi,apartments,0,fully
SV919,4260000000,3,2,99.0,28,1,1,1,1,1,1,1,1,1,1,1,1,ha-noi,apartments,0,fully
SV904,3900000000,2,2,87.0,27,1,1,1,1,1,1,1,1,1,1,1,1,ha-noi,apartments,0,fully
SV920,3753000000,3,2,88.0,27,1,1,1,1,1,1,1,1,1,1,1,1,ha-noi,apartments,0,fully
sv930,5330000000,3,2,110.0,28,1,1,1,1,1,1,1,1,1,1,1,1,ha-noi,apartments,0,fully
sv927,4000000000,3,2,77.0,28,1,1,1,1,1,1,1,1,1,1,1,1,ha-noi,apartments,0,fully
sv928,5190000000,3,2,107.0,28,1,1,1,1,1,1,1,1,1,1,1,1,ha-noi,apartments,0,fully
SV926,3700000000,3,2,87.0,27,1,1,1,1,1,1,1,1,1,1,1,1,ha-noi,apartments,0,fully
sv929,4261000000,3,2,99.0,28,1,1,1,1,1,1,1,1,1,1,1,1,ha-noi,apartments,0,fully
SV936,3700000000,3,2,85.0,28,1,1,1,1,1,1,1,1,1,1,1,1,ha-noi,apartments,0,fully
SV964,4099999999,3,2,100.0,28,1,1,1,1,1,1,1,1,1,1,1,1,ha-noi,apartments,0,fully
SV961,3700000000,3,2,77.0,27,1,1,1,1,1,1,1,1,1,1,1,1,ha-noi,apartments,0,fully
Sv937,4000000000,3,2,78.0,27,1,1,1,1,1,1,1,1,1,1,1,1,ha-noi,apartments,0,fully
SV949,4000000000,3,2,78.0,28,1,1,1,1,1,1,1,1,1,1,1,1,ha-noi,apartments,0,fully
SV965,5500000000,3,2,132.0,28,1,1,1,1,1,1,1,1,1,1,1,1,ha-noi,apartments,0,fully
SV962,4000000000,3,2,76.0,28,1,1,1,1,1,1,1,1,1,1,1,1,ha-noi,apartments,0,fully
SV946,3700000000,3,2,85.0,27,1,1,1,1,1,1,1,1,1,1,1,1,ha-noi,apartments,0,fully
SV971,3500000000,3,2,88.0,27,1,1,1,1,1,1,1,1,1,1,1,1,ha-noi,apartments,0,fully
SV963,3700000000,3,2,85.0,27,1,1,1,1,1,1,1,1,1,1,1,1,ha-noi,apartments,0,fully
SV938,5300000000,3,2,110.0,28,1,1,1,1,1,1,1,1,1,1,1,1,ha-noi,apartments,0,fully
SV940,4630000000,3,2,92.0,28,1,1,1,1,1,1,1,1,1,1,1,1,ha-noi,apartments,0,fully
SV977,5500000000,3,2,104.0,28,1,1,1,1,1,1,1,1,1,1,1,1,ha-noi,apartments,0,fully
SV976,4700000000,3,2,92.0,27,1,1,1,1,1,1,1,1,1,1,1,1,ha-noi,apartments,0,fully
SV972,4099999999,3,2,100.0,28,1,1,1,1,1,1,1,1,1,1,1,1,ha-noi,apartments,0,fully
SV991,3600000000,3,2,87.0,26,1,1,1,1,1,1,1,1,1,1,1,1,ha-noi,apartments,0,fully
SV989,5200000000,3,2,104.0,28,1,1,1,1,1,1,1,1,1,1,1,1,ha-noi,apartments,0,fully
SV980,3800000000,2,2,88.0,27,1,1,1,1,1,1,1,1,1,1,1,1,ha-noi,apartments,0,fully
SV973,3800000000,2,2,76.0,28,1,1,1,1,1,1,1,1,1,1,1,1,ha-noi,apartments,0,fully
SV985,5400000000,3,2,110.0,30,1,1,1,1,1,1,1,1,1,1,1,1,ha-noi,apartments,0,fully
SV990,5500000000,3,2,132.0,27,1,1,1,1,1,1,1,1,1,1,1,1,ha-noi,apartments,0,fully
SV984,5250000000,3,2,107.0,28,1,1,1,1,1,1,1,1,1,1,1,1,ha-noi,apartments,0,fully
SV987,3850000000,2,2,76.0,27,1,1,1,1,1,1,1,1,1,1,1,1,ha-noi,apartments,0,fully
SV981,4000000000,2,2,76.0,28,1,1,1,1,1,1,1,1,1,1,1,1,ha-noi,apartments,0,fully
SV978,7500000000,3,2,142.0,30,1,1,1,1,1,1,1,1,1,1,1,1,ha-noi,apartments,0,fully
SV996,3600000000,3,2,85.0,27,1,1,1,1,1,1,1,1,1,1,1,1,ha-noi,apartments,0,fully
sv997,4200000000,2,2,77.0,28,1,1,1,1,1,1,1,1,1,1,1,1,ha-noi,apartments,0,fully
SV982,4099999999,2,2,78.0,27,1,1,1,1,1,1,1,1,1,1,1,1,ha-noi,apartments,0,fully
SV986,3720000000,3,2,88.0,26,1,1,1,1,1,1,1,1,1,1,1,1,ha-noi,apartments,0,fully
SV988,4150000000,3,2,100.0,28,1,1,1,1,1,1,1,1,1,1,1,1,ha-noi,apartments,0,fully
SV979,5100000000,3,2,101.0,28,1,1,1,1,1,1,1,1,1,1,1,1,ha-noi,apartments,0,fully
SV983,4300000000,3,2,100.0,30,1,1,1,1,1,1,1,1,1,1,1,1,ha-noi,apartments,0,fully
SV1009,4600000000,3,2,92.0,28,1,1,1,1,1,1,1,1,1,1,1,1,ha-noi,apartments,0,fully
SV1022,4000000000,2,2,76.0,26,1,1,1,1,1,1,1,1,1,1,1,1,ha-noi,apartments,0,fully
SV1011,3700000000,2,2,86.0,27,1,1,1,1,1,1,1,1,1,1,1,1,ha-noi,apartments,0,fully
SV1017,4300000000,3,2,92.0,27,1,1,1,1,1,1,1,1,1,1,1,1,ha-noi,apartments,0,fully
SV1023,5200000000,3,2,107.0,28,1,1,1,1,1,1,1,1,1,1,1,1,ha-noi,apartments,0,fully
SV1026,4099999999,2,2,78.0,28,1,1,1,1,1,1,1,1,1,1,1,1,ha-noi,apartments,0,fully
SV1027,4000000000,2,2,76.0,27,1,1,1,1,1,1,1,1,1,1,1,1,ha-noi,apartments,0,fully
SV1010,3600000000,2,2,86.0,27,1,1,1,1,1,1,1,1,1,1,1,1,ha-noi,apartments,0,fully
SV1018,3800000000,2,2,75.0,28,1,1,1,1,1,1,1,1,1,1,1,1,ha-noi,apartments,0,fully
Sv1021,4099999999,2,2,78.0,26,1,1,1,1,1,1,1,1,1,1,1,1,ha-noi,apartments,0,fully
SV1024,3700000000,2,2,88.0,27,1,1,1,1,1,1,1,1,1,1,1,1,ha-noi,apartments,0,fully
sv1012,4300000000,3,2,92.0,28,1,1,1,1,1,1,1,1,1,1,1,1,ha-noi,apartments,0,fully
SV1005,3500000000,2,2,82.0,26,1,1,1,1,1,1,1,1,1,1,1,1,ha-noi,apartments,0,fully
SV1025,5600000000,3,2,132.0,28,1,1,1,1,1,1,1,1,1,1,1,1,ha-noi,apartments,0,fully
SV1037,5500000000,3,2,132.0,27,1,1,1,1,1,1,1,1,1,1,1,1,ha-noi,apartments,0,fully
SV1035,3700000000,3,2,95.0,88,1,1,1,1,1,1,1,1,1,1,1,1,ha-noi,apartments,0,fully
Sv1038,5200000000,3,2,110.0,26,1,1,1,1,1,1,1,1,1,1,1,1,ha-noi,apartments,0,fully
SV1036,4200000000,3,2,100.0,28,1,1,1,1,1,1,1,1,1,1,1,1,ha-noi,apartments,0,fully
SV1030,4200000000,3,2,100.0,28,1,1,1,1,1,1,1,1,1,1,1,1,ha-noi,apartments,0,fully
SV1034,4099999999,2,2,85.0,26,1,1,1,1,1,1,1,1,1,1,1,1,ha-noi,apartments,0,fully
f5fa25d8-02d2-4f59-bf37-e3fc4e5b63fb,16344999999,3,2,145.0,21,1,1,1,1,1,1,1,1,1,1,1,1,ha-noi,apartments,0,fully
03b94746-bc97-4509-b8e2-942a595bb64e,16344999999,3,2,145.0,21,1,1,1,1,1,1,1,1,1,1,1,1,ha-noi,apartments,0,fully
910fd32f-0996-4033-bd8e-fca4642e819d,3600000000,2,2,85.0,19,1,1,1,1,1,1,1,1,1,1,1,1,ha-noi,apartments,0,fully
7f4406a4-0465-4302-9fa4-c08bc1f0cd5c,3600000000,3,2,85.0,0,1,1,1,1,1,1,1,1,1,1,1,1,ha-noi,apartments,0,fully
5f9f2ddb-87f6-40dc-bdf5-174ec330f789,1580000000,2,2,56.0,11,0,0,0,0,0,0,0,0,0,0,0,0,ha-noi,apartments,0,fully
6cb13d2c-6129-48ad-9776-0471d6c542e9,1800000000,2,2,60.0,12,0,0,0,0,0,0,0,0,0,0,0,0,ha-noi,apartments,0,fully
fd61114b-ef2d-4172-8c2b-ab831d97fecd,2400000000,3,2,96.0,12,0,0,0,0,0,0,0,0,0,0,0,0,ha-noi,apartments,0,fully
e8d3237c-3140-42eb-9feb-fc8b44f63509,1800000000,3,2,76.0,34,0,0,0,0,0,0,0,0,0,0,0,0,ha-noi,apartments,0,fully
da9f1f8f-bc54-46ce-9781-efb3fd81e9b2,2500000000,3,2,96.0,12,0,0,0,0,0,0,0,0,0,0,0,0,ha-noi,apartments,0,fully
9bde38c8-1550-487a-8b06-7e70693d3690,2400000000,3,2,96.0,12,0,0,0,0,0,0,0,0,0,0,0,0,ha-noi,apartments,0,fully
96dd8408-5f02-481e-8152-9be6a9bdb8a5,2400000000,3,2,96.0,12,0,0,0,0,0,0,0,0,0,0,0,0,ha-noi,apartments,0,fully
9291858b-4db7-4c66-bdd1-2b25b89b53f3,2400000000,3,2,96.0,12,0,0,0,0,0,0,0,0,0,0,0,0,ha-noi,apartments,0,fully
883daeb6-764f-49fa-b6de-6633eb77880e,2400000000,3,2,96.0,12,0,0,0,0,0,0,0,0,0,0,0,0,ha-noi,apartments,0,fully
7d517745-5be1-4c0d-9a2d-f824a13ae5ef,1800000000,3,2,76.0,34,0,0,0,0,0,0,0,0,0,0,0,0,ha-noi,apartments,0,fully
72b09f9c-10a6-4c4d-9fcc-fe1cbf68f840,2400000000,3,2,96.0,12,0,0,0,0,0,0,0,0,0,0,0,0,ha-noi,apartments,0,fully
3cf41f97-8e8c-40d2-b548-cf46e4e96870,2400000000,3,2,96.0,12,0,0,0,0,0,0,0,0,0,0,0,0,ha-noi,apartments,0,fully
226de845-42e1-44c8-b507-e71fcf3ab9d0,2400000000,3,2,96.0,12,0,0,0,0,0,0,0,0,0,0,0,0,ha-noi,apartments,0,fully
f9b7d54a-c17c-4e34-9c41-931585de6b3b,2370000000,3,2,97.0,12,0,0,0,0,0,0,0,0,0,0,0,0,ha-noi,apartments,0,fully
cf666170-78b9-40af-affc-bf95735dfebf,2370000000,3,2,96.0,12,0,0,0,0,0,0,0,0,0,0,0,0,ha-noi,apartments,0,fully
19594317-8b63-45f4-8d89-d9db8e1d2226,2370000000,3,2,96.0,12,0,0,0,0,0,0,0,0,0,0,0,0,ha-noi,apartments,0,fully
1887356a-9641-491c-a777-4356da7e7a06,2370000000,3,2,96.0,12,0,0,0,0,0,0,0,0,0,0,0,0,ha-noi,apartments,0,fully
ea0186ab-1756-4a3b-945e-2c9403845242,1600000000,2,2,75.0,40,0,0,0,0,0,0,0,0,0,0,0,0,ha-noi,apartments,0,fully
de16e33b-45a6-4b10-98ff-39e62586cac3,1600000000,2,2,60.0,12,0,0,0,0,0,0,0,0,0,0,0,0,ha-noi,apartments,0,fully
da3f15e8-8b42-40ac-abe5-3105cde86a4a,1600000000,2,2,75.0,20,0,0,0,0,0,0,0,0,0,0,0,0,ha-noi,apartments,0,fully
c716ceba-b4df-4a97-858f-91d1a21f2f9b,1800000000,2,2,60.0,25,0,0,0,0,0,0,0,0,0,0,0,0,ha-noi,apartments,0,fully
b84cc89f-4ed2-4aac-9e4d-645d8f62d058,2300000000,3,2,81.0,12,0,0,0,0,0,0,0,0,0,0,0,0,ha-noi,apartments,0,fully
