ID,Price,Bedroom amount,Bathroom amount,Area,Floor amount,Air conditioner,BBQ,Receptionists,GYM,Garden,Library,Park,Playground,Guard,Pool,Tennis court,Wifi,Location,Type,Near transport,Furnished
Ixora,24200000000,4,4,310.0,2,1,1,1,1,1,1,1,1,1,1,1,1,ba-ria-vung-tau,villas,0,fully
Splendid Angsana villa 3BR @Ho Tram beach ,22200000000,3,3,634.0,2,1,1,1,1,1,1,1,1,1,1,1,1,ba-ria-vung-tau,villas,0,fully
Angsana Seafront villa @Ho Tram beach for sales ,43185000000,3,4,587.3,2,1,1,1,1,1,1,1,1,1,1,1,1,ba-ria-vung-tau,villas,0,fully
Seafront villa at Angsana Ho Tram,41362000000,3,4,587.3,2,1,1,1,1,1,1,1,1,1,1,1,1,ba-ria-vung-tau,villas,0,fully
Beach villa at Angsana Ho Tram,21158000000,3,4,634.1,2,1,1,1,1,1,1,1,1,1,1,1,1,ba-ria-vung-tau,villas,0,fully
50d6b681-3fee-4b76-999a-3cc10c9dbb19,26300000000,2,3,206.0,2,1,1,1,1,1,1,1,1,1,1,1,1,ba-ria-vung-tau,villas,0,fully
0f22d4bd-e7c3-4af5-b0a3-079803fade84,28000000000,3,3,300.0,2,1,1,1,1,1,1,1,1,1,1,1,1,ba-ria-vung-tau,villas,0,fully
ccc8a0f4-6894-4b72-af72-34a1d818c7da,55000000000,4,4,2000.0,2,1,1,1,1,1,1,1,1,1,1,1,1,ba-ria-vung-tau,villas,0,fully
791a5098-6f4e-4473-8af6-9e70ca6d9118,25000000000,4,4,390.0,3,1,1,1,1,1,1,1,1,1,1,1,1,ba-ria-vung-tau,villas,0,fully
16afbfd0-7710-4db8-9fba-0fd38b45814e,19000000000,4,4,400.0,2,1,1,1,1,1,1,1,1,1,1,1,1,ba-ria-vung-tau,villas,0,fully
7670685,37000000000,3,4,444.9,2,1,1,1,1,1,1,1,1,1,1,1,1,ba-ria-vung-tau,villas,0,fully
6337617,18500000000,2,4,254.0,2,1,1,1,1,1,1,1,1,1,1,1,1,ba-ria-vung-tau,villas,0,fully
 7903283,27111000000,3,3,392720.0,2,1,1,1,1,1,1,1,1,1,1,1,1,ba-ria-vung-tau,villas,0,fully
0c42e6ac-e2d6-44a9-8a41-26529b462cac,25000000000,4,5,665.6,2,1,1,1,1,1,0,1,1,1,1,1,1,ba-ria-vung-tau,villas,0,fully
bca77563-18f8-43af-88bd-eb4c102984e2,19000000000,3,3,150.0,0,1,1,1,1,1,1,1,1,1,1,1,1,ba-ria-vung-tau,villas,0,fully
39f3fcf0-9e19-4999-aafc-0411437740a0,25000000000,3,3,390.0,29,1,1,1,1,1,1,1,1,1,1,1,1,ba-ria-vung-tau,villas,0,fully
a8ff06ee-4445-4c9f-b5ec-56702c5907a2,27000000000,3,3,384.0,0,1,1,1,1,1,1,1,1,1,1,1,1,ba-ria-vung-tau,villas,0,fully
3082782e-6146-445d-850b-b696db071889,20000000000,3,3,160.0,0,1,1,1,1,1,1,1,1,1,1,1,1,ba-ria-vung-tau,villas,0,fully
f64354a2-b912-48d4-96bd-e4272f6ddf65,35000000000,3,3,307.0,2,1,1,1,1,1,1,1,1,1,1,1,1,ba-ria-vung-tau,villas,0,fully
7cc21eed-80c7-4ee6-ba3b-488a024dbc3f,37898000000,4,4,445.0,2,1,1,1,1,1,1,1,1,1,1,1,1,ba-ria-vung-tau,villas,0,fully
6933771c-4f32-40bb-999c-837c514b2bc8,37000000000,4,5,399.0,3,1,1,1,1,1,1,1,1,1,1,1,1,ba-ria-vung-tau,villas,0,fully
46415620-50e8-4071-b122-69889c881230,38000000000,4,3,444.0,1,1,1,1,1,1,1,1,1,1,1,1,1,ba-ria-vung-tau,villas,0,fully
e22088fa-8c91-449e-8145-911e2b5ffca4,29000000000,3,3,368.0,3,1,1,1,1,1,1,1,1,1,1,1,1,ba-ria-vung-tau,villas,0,fully
a7263463-8dbd-4040-9f87-948fa3b22806,27000000000,3,3,368.0,3,1,1,1,1,1,1,1,1,1,1,1,1,ba-ria-vung-tau,villas,0,fully
782cc508-f0ca-4363-a2d2-d23e8a013444,30620000000,4,3,368.0,3,1,1,1,1,1,1,1,1,1,1,1,1,ba-ria-vung-tau,villas,0,fully
4f7e9cba-7309-4cd2-8e28-09fc76f2592a,20000000000,5,4,400.0,3,1,1,1,1,1,1,1,1,1,1,1,1,ba-ria-vung-tau,villas,0,fully
978d91e7-8e68-4c7f-9b57-50818d32783f,22000000000,3,3,368.0,3,1,1,1,1,1,1,1,1,1,1,1,1,ba-ria-vung-tau,villas,0,fully
B04-1B,41125000000,3,3,444.9,2,1,1,1,1,1,1,1,1,1,1,1,1,ba-ria-vung-tau,villas,0,fully
T09-2A,23670000000,3,3,391.9,2,1,1,1,1,1,1,1,1,1,1,1,1,ba-ria-vung-tau,villas,0,fully
T08-2B,24032000000,3,3,391.9,2,1,1,1,1,1,1,1,1,1,1,1,1,ba-ria-vung-tau,villas,0,fully
"Không hao thời gian, không hụt chi phí vẫn tạo ra ",23696000000,3,3,391.9,2,1,1,1,1,1,1,1,1,1,1,1,1,ba-ria-vung-tau,villas,0,fully
Du lịch Maldives miễn phí hàng năm khi sở hữu Vill,23696000000,3,3,391.9,2,1,1,1,1,1,1,1,1,1,1,1,1,ba-ria-vung-tau,villas,0,fully
Trải nhiệm kiến trúc bản địa tại biệt thự biển Hồ ,23696000000,3,3,391.9,2,1,1,1,1,1,1,1,1,1,1,1,1,ba-ria-vung-tau,villas,0,fully
Mang dấu ấn bản địa sâu sắc cùng trải nghiệm thiên,23696000000,3,3,391.9,2,1,1,1,1,1,1,1,1,1,1,1,1,ba-ria-vung-tau,villas,0,fully
"Không hụt thời gian, không hao chi phí vẫn tạo ra ",23696000000,3,3,391.9,2,1,1,1,1,1,1,1,1,1,1,1,1,ba-ria-vung-tau,villas,0,fully
Hòa mình cùng thiên nhiên khi trải nghiệm tại biệt,23696000000,3,3,391.9,2,1,1,1,1,1,1,1,1,1,1,1,1,ba-ria-vung-tau,villas,0,fully
2374512f-af35-4d19-84ba-13eeeb5d80bc,60000000000,4,3,453.0,2,1,1,1,1,1,1,1,1,1,1,1,1,ba-ria-vung-tau,villas,0,fully
ce220155-1c94-4ed5-ac30-3a1bd47712d2,17000000000,2,2,290.0,2,1,1,1,1,1,1,1,1,1,1,1,1,ba-ria-vung-tau,villas,0,fully
177af873-fa23-4783-96e2-fbcdbf93d955,16000000000,2,2,300.0,2,1,1,1,1,1,1,1,1,1,1,1,1,ba-ria-vung-tau,villas,0,fully
044666d3-42a9-45fb-a8bd-d67439acb52c,57000000000,3,3,341.0,0,1,1,1,1,1,1,1,1,1,1,1,1,ba-ria-vung-tau,villas,0,fully
A-08.1A,24000000000,3,4,390.0,2,1,1,1,1,1,1,1,1,1,1,1,1,ba-ria-vung-tau,villas,0,fully
G3.06,30500000000,3,3,307.0,2,1,1,1,1,1,1,1,1,1,1,1,1,ba-ria-vung-tau,villas,0,fully
4af7405e-adc4-44fc-b994-ced879a8d283,18000000000,3,3,290000.0,2,1,1,1,1,1,1,1,1,1,1,1,1,ba-ria-vung-tau,villas,0,fully
e7a4fd31-8720-471c-896d-98b6f694f7cd,34585000000,3,3,261.0,2,1,1,1,1,1,1,1,1,1,1,1,1,ba-ria-vung-tau,villas,0,fully
ebffac07-dcbb-484a-a21f-15b6a24bb063,34585000000,3,3,261.0,2,1,1,1,1,1,1,1,1,1,1,1,1,ba-ria-vung-tau,villas,0,fully
42dd2544-0db8-446c-8f92-195843acce9a,34586000000,3,3,261.0,2,1,1,1,1,1,1,1,1,1,1,1,1,ba-ria-vung-tau,villas,0,fully
e701aea0-90db-4e7e-b0dd-2a3ae5cbc7a3,14300000000,2,3,275.0,0,1,1,0,1,1,0,0,1,0,1,0,0,ba-ria-vung-tau,villas,0,fully
8611696,40535000000,3,4,444.9,2,0,0,0,0,0,0,0,0,0,0,0,0,ba-ria-vung-tau,villas,0,fully
bf4069b4-cf8e-439e-a3c0-ecc48c312be6,23800000000,3,4,444.9,2,1,1,1,1,1,1,1,1,1,1,1,1,ba-ria-vung-tau,villas,0,fully
b800c9b3-cd5d-4e57-bcfe-eff2075e4faf,18500000000,3,4,254.0,2,1,1,1,1,1,1,1,1,1,1,1,1,ba-ria-vung-tau,villas,0,fully
beachfront villa at Ho Tram beach,41022000000,3,4,634.1,2,1,1,1,1,1,1,1,1,1,1,1,1,ba-ria-vung-tau,villas,0,fully
Beachfront villa @Angsana - operated by BanyanTree,41362000000,3,4,587.3,2,1,1,1,1,1,1,1,1,1,1,1,1,ba-ria-vung-tau,villas,0,fully
Angsana Aquamarine,24407000000,3,3,444.0,2,1,1,1,1,1,1,1,1,1,1,1,1,ba-ria-vung-tau,villas,0,fully
Angsana Beachfront,40534000000,3,3,700.0,2,1,1,1,1,1,1,1,1,1,1,1,1,ba-ria-vung-tau,villas,0,fully
27213f7a-47ed-4876-8df4-cee398c40f0c,30621000000,3,3,392.7,2,1,1,1,1,1,1,1,1,1,1,1,1,ba-ria-vung-tau,villas,0,fully
1cda5c92-14bd-4e92-b44d-4d197023385e,28369000000,3,3,392.7,2,1,1,1,1,1,1,1,1,1,1,1,1,ba-ria-vung-tau,villas,0,fully
Angsana ,46000000000,3,3,445.0,2,1,1,1,1,1,1,1,1,1,1,1,1,ba-ria-vung-tau,villas,0,fully
85187485-137c-4b3c-ad1c-2d6907b87e3e,28000000000,3,3,338.0,2,1,1,1,1,1,1,1,1,1,1,1,1,ba-ria-vung-tau,villas,0,fully
Hyatt 4br,58000000000,4,4,4255.0,2,1,1,1,1,1,1,1,1,1,1,1,1,ba-ria-vung-tau,villas,0,fully
Angsana S,22000000000,3,3,267.0,2,1,1,1,1,1,1,1,1,1,1,1,1,ba-ria-vung-tau,villas,0,fully
hyatt,35112000000,3,3,257.0,2,1,1,1,1,1,1,1,1,1,1,1,1,ba-ria-vung-tau,villas,0,fully
5623c3f6-dca1-4756-a9f5-1a4175f0a08e,28000000000,3,3,390.0,2,1,1,1,1,1,1,1,1,1,1,1,1,ba-ria-vung-tau,villas,0,fully
84c15f0c-f4f7-4ae9-aef6-113f0dca17d3,37000000000,4,4,1000.0,4,1,1,1,1,1,1,1,1,1,1,1,1,ba-ria-vung-tau,villas,0,fully
7abe9873-6ae7-4b34-a0f0-b8dd1a450fe7,22000000000,3,3,300.0,3,1,1,1,1,1,1,1,1,1,1,1,1,ba-ria-vung-tau,villas,0,fully
 9153616,43700000000,3,4,444.9,2,1,1,1,1,1,1,1,1,1,1,1,1,ba-ria-vung-tau,villas,0,fully
8188144,38000000000,3,4,444.9,2,1,1,1,1,1,1,1,1,1,1,1,1,ba-ria-vung-tau,villas,0,fully
8198726 ,25462000000,3,4,182.36,2,1,1,1,1,1,0,1,1,1,1,1,1,ba-ria-vung-tau,villas,0,fully
9ca553d9-4934-47ec-9a62-3b0f0baae59e,24000000000,3,2,390.0,3,1,1,1,1,1,1,1,1,1,1,1,1,ba-ria-vung-tau,villas,0,fully
a537e6dd-bafd-4525-8d6f-2171947fd020,29000000000,3,3,360.0,0,1,1,1,1,1,1,1,1,1,1,0,1,ba-ria-vung-tau,villas,0,fully
7beb0399-5dc6-43a4-8785-ab188f9595aa,29000000000,3,3,360.0,0,1,1,1,1,1,1,1,1,1,1,0,1,ba-ria-vung-tau,villas,0,fully
92785bd7-8897-40dc-9506-80a590854d12,20900000000,3,4,284.92,2,1,1,1,1,1,1,1,1,1,1,1,1,ba-ria-vung-tau,villas,0,fully
3a5f6f24-54a1-4b95-870d-afa6b5544c9a,13500000000,4,5,352.0,1,1,1,1,0,1,0,1,1,1,1,0,1,ba-ria-vung-tau,villas,0,fully
Beachfront villa at Ho Tram beach ,70560000000,4,5,348.0,2,1,1,1,1,1,1,1,1,1,1,1,1,ba-ria-vung-tau,villas,0,fully
6842860,16000000000,4,5,560.82,1,1,1,1,1,1,1,1,1,1,1,1,1,ba-ria-vung-tau,villas,0,fully
b5a877fc-d4ea-4385-b628-0470ca399f18,25000000000,3,3,350.0,0,1,1,0,1,1,1,1,1,1,1,1,1,ba-ria-vung-tau,villas,0,fully
4d74426f-85b0-415a-95c4-968cb10c6e40,37000000000,4,4,444.0,3,1,1,1,1,1,1,1,1,1,1,1,1,ba-ria-vung-tau,villas,0,fully
07a9620a-e7c5-4fb6-9641-04873b1a7a4c,37000000000,4,4,444.0,3,1,1,1,1,1,1,1,1,1,1,1,1,ba-ria-vung-tau,villas,0,fully
8c601b2f-8129-4b85-b31a-86268775f0a8,17000000000,3,3,400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,ba-ria-vung-tau,villas,0,fully
3225aeac-8984-4afb-99fd-44067eefba73,17000000000,3,3,400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,ba-ria-vung-tau,villas,0,fully
ac30040b-5cd8-447d-a6d4-142c74e2efe1,19650000000,3,4,218.0,2,1,1,1,1,1,1,1,1,1,1,1,1,ba-ria-vung-tau,villas,0,fully
2563f636-161a-406c-86f6-2959cb1a79a9,33000000000,4,5,223.0,2,1,1,1,1,1,1,1,1,1,1,1,1,ba-ria-vung-tau,villas,0,fully
Beachfront villa @ Ixora Ho Tram beach,61850000000,3,4,341.0,2,1,1,1,1,1,1,1,1,1,1,1,1,ba-ria-vung-tau,villas,0,fully
beach-view villa for sales,20801000000,3,3,285.0,2,1,1,1,1,1,1,1,1,1,1,1,1,ba-ria-vung-tau,villas,0,fully
ffc00b05-586f-4d11-a306-b40f34d17c2e,21700000000,3,2,391.98,0,1,1,1,1,1,1,1,1,1,1,1,1,ba-ria-vung-tau,villas,0,fully
BV_02,14300000000,2,2,164.0,1,1,1,1,1,1,1,1,1,1,1,1,1,ba-ria-vung-tau,villas,0,fully
870fd5b0-5740-4771-9139-32a425d7edcc,11800000000,3,3,291.9,2,1,1,1,1,1,0,1,1,1,1,1,1,ba-ria-vung-tau,villas,0,fully
8be59c82-0b17-4553-b8a7-641a9391d0f9,23000000000,3,3,665.0,2,1,1,1,1,1,1,1,1,1,1,1,1,ba-ria-vung-tau,villas,0,fully
451fa928-3f2f-43d4-ac0a-9d955f6bd5f7,37000000000,3,3,302.0,2,1,1,1,1,1,1,1,1,1,1,1,1,ba-ria-vung-tau,villas,0,fully
5de57efd-e7e8-450e-9366-2e57739bcdf1,29000000000,4,4,444.0,4,1,1,1,1,1,1,1,1,1,1,1,1,ba-ria-vung-tau,villas,0,fully
495f49c7-5928-429c-918b-57a67e1a44d1,25000000000,4,4,400.0,3,1,1,1,1,1,1,1,1,1,1,1,1,ba-ria-vung-tau,villas,0,fully
36af35da-fe7a-4e03-a751-4353f4a60378,28000000000,3,3,368.0,3,1,1,1,1,1,1,1,1,1,1,1,1,ba-ria-vung-tau,villas,0,fully
14aeadad-202c-47c1-9706-e3f5b52d9eff,37000000000,4,4,432.0,3,1,1,1,1,1,1,1,1,1,1,1,1,ba-ria-vung-tau,villas,0,fully
0692c4e9-e17d-4ce1-ab8d-19e4489dde29,28000000000,3,3,368.0,3,1,1,1,1,1,1,1,1,1,1,1,1,ba-ria-vung-tau,villas,0,fully
fed6fc1d-4485-4478-8b2d-0068a4005f31,37000000000,3,3,368.0,3,1,1,1,1,1,1,1,1,1,1,1,1,ba-ria-vung-tau,villas,0,fully
8410969e-d315-474e-8ecc-c3123e99e587,37000000000,3,3,368.0,2,1,1,1,1,1,1,1,1,1,1,1,1,ba-ria-vung-tau,villas,0,fully
6be40709-dcb0-42e6-b4c5-77da31c87b02,37000000000,3,3,368.0,2,1,1,1,1,1,1,1,1,1,1,1,1,ba-ria-vung-tau,villas,0,fully
6804f867-55c9-437a-b6fa-e96a8a52b2d8,38000000000,3,3,368.0,2,1,1,1,1,1,1,1,1,1,1,1,1,ba-ria-vung-tau,villas,0,fully
d2241118-1807-4803-a84e-3f32ff4c4229,17500000000,3,4,218.0,2,1,1,1,1,1,1,1,1,1,1,1,1,ba-ria-vung-tau,villas,0,fully
ce05261d-9cdd-4163-8599-3cd11120b9e4,3500000000,3,3,330.0,2,1,1,1,1,1,1,1,1,1,1,0,1,ba-ria-vung-tau,villas,0,fully
524d6a51-73ab-49fb-bf7f-eea06a5c90e8,22000000000,3,3,0,2,1,1,1,1,1,1,1,1,1,1,1,1,ba-ria-vung-tau,villas,0,fully
0836f3dd-2b85-4a4a-9f98-b52986fc131b,27000000000,3,3,0,2,1,1,1,1,1,1,1,1,1,1,1,1,ba-ria-vung-tau,villas,0,fully
db0acc00-2064-47f6-a876-058143217a7b,24000000000,3,3,0,2,1,1,1,1,1,1,1,1,1,1,1,1,ba-ria-vung-tau,villas,0,fully
4fc92ec3-ea35-4d90-978b-9d2d7dcb31a3,32000000000,4,4,0,2,1,0,0,1,1,0,1,1,0,1,0,0,ba-ria-vung-tau,villas,0,fully
 7609308,25463000000,3,4,0,2,1,1,1,1,1,1,1,1,1,1,1,1,ba-ria-vung-tau,villas,0,fully
e3e268e8-3ca2-4949-b51d-56fcf363d87a,39000000000,3,3,200.0,1,0,0,0,0,0,0,0,0,0,0,0,0,ba-ria-vung-tau,villas,0,fully
ffc89b9a-2be1-42a4-859d-ec1a9bfec34b,22000000000,3,3,0,2,1,1,1,1,1,1,1,1,1,1,1,1,ba-ria-vung-tau,villas,0,fully
a3a2a762-1b4b-4f40-88ee-58e1d1687754,24500000000,3,3,0,2,1,1,1,1,1,1,1,1,1,1,1,1,ba-ria-vung-tau,villas,0,fully
9f9914c5-3d12-4b0f-850b-cb355e1fe2f3,25000000000,3,3,0,2,1,1,1,1,1,1,1,1,1,1,1,1,ba-ria-vung-tau,villas,0,fully
188f2dba-3b69-43fb-84e6-34394d51e611,24000000000,3,3,0,2,1,1,1,1,1,1,1,1,1,1,1,1,ba-ria-vung-tau,villas,0,fully
c57dd788-e5c3-4045-b157-ce417b483481,21000000000,3,3,0,2,1,1,1,1,1,1,1,1,1,1,1,1,ba-ria-vung-tau,villas,0,fully
b5837169-f8be-4449-a4f9-91545e3099bb,39000000000,3,3,0,2,1,1,1,1,1,1,1,1,1,1,0,1,ba-ria-vung-tau,villas,0,fully
acaf4df9-a0d1-4b27-854a-041c1981f97c,20000000000,3,3,0,3,1,1,1,1,1,1,1,1,1,1,1,1,ba-ria-vung-tau,villas,0,fully
776fc2ec-7d2d-475c-9b9f-c65b22196be7,25000000000,3,3,0,2,1,1,1,1,1,1,1,1,1,1,1,1,ba-ria-vung-tau,villas,0,fully
67a78202-0662-43f8-8fda-6766161c9aa8,39000000000,3,3,0,2,1,1,1,1,1,1,1,1,1,1,0,1,ba-ria-vung-tau,villas,0,fully
46690cee-4c19-42c4-a62e-94885092ae05,26000000000,3,3,0,2,1,1,1,1,1,1,1,1,1,1,1,1,ba-ria-vung-tau,villas,0,fully
2e7cdaca-007b-4adc-b7a0-cd76704d63a1,45000000000,3,3,0,3,1,1,1,1,1,1,1,1,1,1,1,1,ba-ria-vung-tau,villas,0,fully
2ca8692b-0361-481b-821d-28a7daf17bef,45000000000,3,3,0,2,1,1,1,1,1,1,1,1,1,1,0,1,ba-ria-vung-tau,villas,0,fully
169c0364-5dcd-4b9e-9464-5cd6a38d2917,19000000000,3,3,0,3,1,1,1,1,1,1,1,1,1,1,1,1,ba-ria-vung-tau,villas,0,fully
6193fe4a-6404-421d-bf13-9dd79e3b7987,19000000000,3,3,0,3,1,1,1,1,1,1,1,1,1,1,1,1,ba-ria-vung-tau,villas,0,fully
5d774dd5-ecba-421a-8063-6864f815a9a3,18000000000,4,4,0,2,1,1,1,1,1,1,1,1,1,1,1,1,ba-ria-vung-tau,villas,0,fully
2dea701e-adb3-4ec2-94dd-8e41cf510aca,21000000000,3,3,0,2,1,1,1,1,1,1,1,1,1,1,1,1,ba-ria-vung-tau,villas,0,fully
8aa53aab-0b0a-4130-9e82-b888bdc49e6f,33000000000,3,0,500.0,0,1,1,1,1,1,1,1,1,1,1,1,1,ba-ria-vung-tau,villas,0,fully
3a688204-f246-4410-a981-5332a759e3e0,44000000000,3,3,0,2,0,0,0,0,0,0,0,0,0,1,0,0,ba-ria-vung-tau,villas,0,fully
